CustomerID,Recency,Frequency,Monetary,Customer_Lifetime_Days,Purchase_Velocity,Spend_Velocity,Purchase_Interval_Mean,Purchase_Interval_Std,Purchase_Interval_Max,Purchase_Regularity_Index,Invoice_Value_Mean,Invoice_Value_Std,Invoice_Value_Max,Invoice_Value_Min,Invoice_Value_CV,Invoice_Value_Range,Spending_Momentum,Spending_Momentum_Ratio,Avg_Products_Per_Invoice,Std_Products_Per_Invoice,Avg_Quantity_Per_Invoice
12357,33,1,6207.67,1,1.0,6207.67,0.0,0.0,0.0,1.0,6207.67,0.0,6207.67,6207.67,0.0,0.0,0.0,0.0,131.0,0.0,2708.0
12358,2,2,1168.06,150,0.013333333333333334,7.787066666666666,149.0,0.0,149.0,1.0,584.03,140.2475589805399,683.2,484.86,0.24013759392589407,198.34000000000003,198.34000000000003,1.4090665346698017,9.5,3.5355339059327378,124.0
12359,58,4,6310.03,275,0.014545454545454545,22.945563636363634,91.0,56.929781309961136,132.0,0.017262278182086768,1577.5075,979.4729773837561,2814.3,547.5,0.6208990939084322,2266.8,768.605,1.6441516755293517,60.75,36.98085090061251,402.25
12360,52,3,2662.06,149,0.020134228187919462,17.866174496644295,74.0,19.79898987322333,88.0,0.04807925798778345,887.3533333333334,306.0543908087798,1083.58,534.7,0.3449070165309344,548.8799999999999,-294.3399999999999,0.728363388028572,43.0,12.12435565298214,388.3333333333333
12361,287,1,189.9,1,1.0,189.9,0.0,0.0,0.0,1.0,189.9,0.0,189.9,189.9,0.0,0.0,0.0,0.0,10.0,0.0,91.0
12362,3,10,5226.2300000000005,293,0.034129692832764506,17.836962457337886,31.88888888888889,25.90581230363393,70.0,0.037166690554253916,522.623,166.05058794435706,829.99,303.76,0.3177253736333017,526.23,14.309999999999945,1.0277611801314532,26.6,7.848566748139433,222.9
12363,110,2,552.0,133,0.015037593984962405,4.150375939849624,132.0,0.0,132.0,1.0,276.0,32.668333290818495,299.1,252.9,0.11836352641600904,46.20000000000002,-46.20000000000002,0.8455366098294884,11.5,6.363961030678928,204.0
12364,8,4,1313.1,105,0.0380952380952381,12.505714285714285,34.333333333333336,2.516611478423584,37.0,0.2843646522044218,328.275,223.8464428278159,623.92,79.8,0.6818869631492375,544.12,-47.16999999999996,0.8659409992610698,21.25,13.744695946679455,376.5
12365,291,2,641.38,1,2.0,641.38,0.0,0.0,0.0,1.0,320.69,0.0,320.69,320.69,0.0,0.0,0.0,1.0,11.0,14.142135623730951,87.0
12367,4,1,168.9,1,1.0,168.9,0.0,0.0,0.0,1.0,168.9,0.0,168.9,168.9,0.0,0.0,0.0,0.0,11.0,0.0,173.0
12370,51,4,3541.94,310,0.012903225806451613,11.425612903225804,102.66666666666667,111.80488957703653,223.0,0.008864863958907399,885.4849999999999,543.5706009035686,1587.07,277.2,0.6138676554696789,1309.87,-93.29999999999995,0.8999072022829312,41.5,31.55418619877031,588.0
12371,45,2,1887.96,15,0.13333333333333333,125.864,14.0,0.0,14.0,1.0,943.98,825.8724361546401,1527.96,360.0,0.8748834044732304,1167.96,-1167.96,0.23560826199638735,31.5,43.1335136523794,295.5
12372,72,3,1298.04,225,0.013333333333333334,5.769066666666666,112.0,41.012193308819754,141.0,0.02380261350911348,432.68,72.3466847892839,515.7,383.12,0.1672059831498657,132.58000000000004,50.19,1.1257201543008868,17.333333333333332,3.785938897200182,264.6666666666667
12373,311,1,364.6,1,1.0,364.6,0.0,0.0,0.0,1.0,364.6,0.0,364.6,364.6,0.0,0.0,0.0,0.0,14.0,0.0,197.0
12374,25,1,742.9300000000001,1,1.0,742.9300000000001,0.0,0.0,0.0,1.0,742.9300000000001,0.0,742.9300000000001,742.9300000000001,0.0,0.0,0.0,0.0,33.0,0.0,342.0
12375,11,2,457.5,88,0.022727272727272728,5.198863636363637,87.0,0.0,87.0,1.0,228.75,2.1920310216782832,230.3,227.20000000000002,0.00958264927509632,3.0999999999999943,-3.0999999999999943,0.9865392965696917,8.5,3.5355339059327378,89.0
12377,315,2,1628.12,40,0.05,40.702999999999996,39.0,0.0,39.0,1.0,814.06,265.10847440246033,1001.52,626.6,0.3256620819134466,374.91999999999996,-374.91999999999996,0.6256490134994809,38.5,6.363961030678928,472.0
12378,130,1,4008.62,1,1.0,4008.62,0.0,0.0,0.0,1.0,4008.62,0.0,4008.62,4008.62,0.0,0.0,0.0,0.0,219.0,0.0,2529.0
12379,82,2,852.24,89,0.02247191011235955,9.575730337078651,88.0,0.0,88.0,1.0,426.12,47.68728132322072,459.84,392.40000000000003,0.11191045086647124,67.43999999999994,-67.43999999999994,0.8533402922755743,20.0,0.0,203.5
12380,22,4,2724.81,165,0.024242424242424242,16.514000000000003,54.0,46.357307945997036,107.0,0.02111606515176771,681.2025000000001,252.02131541796226,1040.39,450.86,0.3699653413162198,589.5300000000001,128.84500000000003,1.2088994455073123,26.0,8.04155872120988,281.75
12381,5,5,1845.31,116,0.04310344827586207,15.907844827586207,28.25,24.608602831801186,60.0,0.03904937753020182,369.062,530.5532164825693,1268.74,4.5,1.4375720515321795,1264.24,-447.18000000000006,0.298398104711549,17.4,25.676837811537464,161.6
12383,185,5,1850.56,168,0.02976190476190476,11.015238095238095,41.25,18.5,60.0,0.05128205128205128,370.11199999999997,253.75093806723163,651.16,99.45,0.685605811395555,551.7099999999999,-426.38,0.31881649998402406,19.8,13.6088206689632,306.4
12384,29,2,585.27,93,0.021505376344086023,6.293225806451613,92.0,0.0,92.0,1.0,292.635,0.07778174593052987,292.69,292.58,0.0002657978229894916,0.11000000000001364,-0.11000000000001364,0.999624175749086,13.5,0.7071067811865476,63.0
12386,338,2,401.9,30,0.06666666666666667,13.396666666666668,29.0,0.0,29.0,1.0,200.95000000000002,81.95367593952088,258.90000000000003,143.0,0.40783118158507525,115.90000000000003,-115.90000000000003,0.552336809578988,5.0,4.242640687119285,177.0
12388,16,6,2780.6600000000003,312,0.019230769230769232,8.912371794871794,61.8,41.54756310543375,126.0,0.023503108686200876,463.4433333333333,327.1524836321233,902.09,124.05000000000001,0.7059169052644838,778.04,416.0533333333335,2.6289200652528555,16.666666666666668,10.98483803552272,243.66666666666666
12390,80,1,549.84,1,1.0,549.84,0.0,0.0,0.0,1.0,549.84,0.0,549.84,549.84,0.0,0.0,0.0,0.0,32.0,0.0,353.0
12391,22,1,439.66,1,1.0,439.66,0.0,0.0,0.0,1.0,439.66,0.0,439.66,439.66,0.0,0.0,0.0,0.0,92.0,0.0,293.0
12393,72,4,1582.6,261,0.01532567049808429,6.063601532567049,86.33333333333333,85.04900548115383,173.0,0.011621284806353941,395.65,151.42475579199942,521.5,177.00000000000003,0.38272401312270804,344.5,151.8,1.474745895230649,15.75,8.99536917900909,204.0
12394,64,2,1272.48,154,0.012987012987012988,8.262857142857143,153.0,0.0,153.0,1.0,636.24,360.850732575119,891.4000000000001,381.08,0.5671613425360226,510.3200000000001,510.3200000000001,2.3391413876351423,13.5,10.606601717798213,409.5
12395,19,12,3018.63,352,0.03409090909090909,8.57565340909091,31.454545454545453,19.92166477161804,55.0,0.04779734361084794,251.5525,74.69311385139987,346.68,149.97,0.29692852923902513,196.71,-20.13500000000002,0.9230372295696047,13.0,3.3028912953790814,176.5
12397,36,2,2409.9,100,0.02,24.098999999999997,99.0,0.0,99.0,1.0,1204.9499999999998,13.944145724998656,1214.81,1195.09,0.011572385347938634,19.720000000000027,-19.720000000000027,0.9837670088326569,63.0,9.899494936611665,631.5
12398,46,1,1635.66,1,1.0,1635.6599999999999,0.0,0.0,0.0,1.0,1635.6599999999999,0.0,1635.6599999999999,1635.6599999999999,0.0,0.0,0.0,0.0,85.0,0.0,1394.0
12399,119,4,1108.65,143,0.027972027972027972,7.752797202797203,47.333333333333336,17.009801096230763,64.0,0.05552532172103156,277.1625,150.3581919672708,480.9,130.08,0.5424911088883626,350.81999999999994,-214.625,0.44177124650497435,14.75,7.804912982645398,294.5
12401,303,1,84.3,1,1.0,84.3,0.0,0.0,0.0,1.0,84.3,0.0,84.3,84.3,0.0,0.0,0.0,0.0,5.0,0.0,11.0
12402,323,1,225.6,1,1.0,225.60000000000002,0.0,0.0,0.0,1.0,225.60000000000002,0.0,225.60000000000002,225.60000000000002,0.0,0.0,0.0,0.0,11.0,0.0,94.0
12403,50,1,427.7,1,1.0,427.7,0.0,0.0,0.0,1.0,427.7,0.0,427.7,427.7,0.0,0.0,0.0,0.0,5.0,0.0,96.0
12405,149,1,1710.39,1,1.0,1710.39,0.0,0.0,0.0,1.0,1710.39,0.0,1710.39,1710.39,0.0,0.0,0.0,0.0,54.0,0.0,857.0
12406,22,2,3415.3,162,0.012345679012345678,21.0820987654321,161.0,0.0,161.0,1.0,1707.65,122.1880517890353,1794.05,1621.25,0.0715533345761926,172.79999999999995,172.79999999999995,1.1065844255975328,52.0,5.656854249492381,909.0
12407,50,5,1708.12,215,0.023255813953488372,7.944744186046512,53.0,32.516662395352526,84.0,0.029835906338295234,341.62399999999997,214.99532292587205,719.06,192.34,0.6293331935867271,526.7199999999999,156.07333333333332,1.6293787133370972,15.4,10.691117808723277,283.2
12408,33,5,2888.55,228,0.021929824561403508,12.669078947368423,56.5,38.379682124790975,84.0,0.02539380579129822,577.71,286.6105120193605,762.89,74.7,0.49611485350670836,688.1899999999999,264.8583333333333,1.6324295498593184,21.0,11.113055385446433,281.8
12409,79,3,11072.67,104,0.028846153846153848,106.46798076923076,51.5,72.8319984622144,103.0,0.013544262932443554,3690.89,3262.336652017998,6207.08,4.95,0.8838888864252248,6202.13,-3774.285,0.39193872158889526,36.333333333333336,32.19213154380016,1850.3333333333333
12410,309,2,693.33,1,2.0,693.33,0.0,0.0,0.0,1.0,346.665,394.09182235869855,625.33,68.0,1.136808799153934,557.33,-557.33,0.10874258391569251,13.0,12.727922061357855,105.5
12412,75,3,1226.88,95,0.031578947368421054,12.914526315789475,46.5,21.920310216782973,62.0,0.04362942693802497,408.96000000000004,93.57361380218249,514.5,336.14,0.22880871919547752,178.36,-158.31,0.6923032069970846,20.333333333333332,6.6583281184793925,276.3333333333333
12413,67,3,758.1,271,0.01107011070110701,2.797416974169742,134.5,48.79036790187178,169.0,0.020084205884375615,252.70000000000002,203.7007056934266,479.25,84.65,0.8060969754389655,394.6,-339.825,0.2909233176838811,12.666666666666666,10.263202878893768,95.33333333333333
12414,217,3,562.4100000000001,94,0.031914893617021274,5.98308510638298,46.0,50.91168824543142,82.0,0.019263484463694105,187.47000000000003,48.29698437790915,242.8,153.76,0.25762513670405474,89.04000000000002,50.565000000000026,1.3288566597294487,6.0,1.0,100.0
12415,24,21,124914.53,314,0.06687898089171974,397.816974522293,15.15,14.99219094974728,46.0,0.06253051899782391,5948.310952380953,7774.349436419039,22775.93,61.2,1.306984368950512,22714.73,-3352.890636363638,0.5648189012125326,34.0,41.33642461558571,3684.4761904761904
12417,3,9,3649.1,355,0.02535211267605634,10.279154929577464,43.75,15.508062419270823,67.0,0.06057646104079676,405.4555555555555,81.78530783568515,562.69,291.34,0.20171214012254154,271.3500000000001,72.334,1.1980288553672627,21.333333333333332,6.5383484153110105,172.44444444444446
12418,113,1,668.58,1,1.0,668.58,0.0,0.0,0.0,1.0,668.58,0.0,668.58,668.58,0.0,0.0,0.0,0.0,34.0,0.0,407.0
12420,64,1,600.39,1,1.0,600.39,0.0,0.0,0.0,1.0,600.39,0.0,600.39,600.39,0.0,0.0,0.0,0.0,29.0,0.0,345.0
12421,16,4,807.04,304,0.013157894736842105,2.654736842105263,100.33333333333333,43.54690957270485,145.0,0.022448246345078183,201.76,40.076354624641205,239.35000000000002,157.45,0.19863379572086245,81.90000000000003,6.719999999999999,1.0338709677419355,11.25,2.0615528128088303,121.0
12422,96,3,803.5600000000001,230,0.013043478260869565,3.4937391304347822,114.0,59.39696961966999,156.0,0.01655712209233626,267.8533333333333,137.20547559530317,417.36,147.7,0.512241060761996,269.66,44.02999999999997,1.1846121593291403,13.0,5.0,123.33333333333333
12423,1,8,1859.31,353,0.0226628895184136,5.267167138810198,49.857142857142854,35.55009878761976,100.0,0.027359707173725063,232.41375,83.74813634386993,347.35,84.92,0.36034071281871205,262.43,-51.64750000000001,0.7999999999999999,15.625,5.262739645035518,167.375
12424,163,2,1760.96,1,2.0,1760.96,0.0,0.0,0.0,1.0,880.48,828.502873380654,1466.32,294.64,0.9409672830508973,1171.6799999999998,-1171.6799999999998,0.20093840362267446,15.0,11.313708498984761,370.0
12425,78,1,777.2,1,1.0,777.2,0.0,0.0,0.0,1.0,777.2,0.0,777.2,777.2,0.0,0.0,0.0,0.0,36.0,0.0,496.0
12426,195,1,582.73,1,1.0,582.73,0.0,0.0,0.0,1.0,582.73,0.0,582.73,582.73,0.0,0.0,0.0,0.0,30.0,0.0,258.0
12427,22,3,825.8000000000001,350,0.008571428571428572,2.3594285714285714,174.5,193.04015126392747,311.0,0.005153572564679311,275.26666666666665,32.512854893616016,303.5,239.72000000000003,0.11811402843406157,63.77999999999997,-42.35000000000002,0.8604612850082372,10.333333333333334,4.509249752822894,177.66666666666666
12428,26,9,7956.46,258,0.03488372093023256,30.838992248062016,31.875,37.50595190861617,94.0,0.02597001113940097,884.0511111111111,768.3008857284436,2474.62,373.72,0.8690684012181287,2100.8999999999996,-828.9970000000001,0.38346428876882055,32.666666666666664,36.857834987964225,392.8888888888889
12429,9,4,3750.4,357,0.011204481792717087,10.50532212885154,118.33333333333333,56.36783953047458,163.0,0.017431369355800582,937.6,367.0537294002973,1281.5,437.98,0.3914822199235253,843.52,155.72000000000003,1.1811245260194942,24.25,4.425306015783918,389.25
12430,43,1,256.4,1,1.0,256.4,0.0,0.0,0.0,1.0,256.4,0.0,256.4,256.4,0.0,0.0,0.0,0.0,11.0,0.0,117.0
12431,36,15,6419.95,339,0.04424778761061947,18.937905604719763,23.714285714285715,23.38450694017654,73.0,0.0410096461024756,427.99666666666667,164.5911814451911,640.1,89.80000000000001,0.38456183018214574,550.3,-25.46071428571429,0.942341226063804,15.6,9.955615787799655,193.06666666666666
12432,43,5,5059.32,130,0.038461538461538464,38.91784615384615,32.0,63.33508769499995,127.0,0.015543617578339277,1011.8639999999999,1087.3683086608694,2862.06,64.6,1.0746190285066664,2797.46,-1077.4433333333332,0.3502841211741129,21.6,25.422431040323428,360.2
12433,1,7,13375.87,373,0.01876675603217158,35.86024128686327,61.666666666666664,105.58156404726475,274.0,0.009382485694773058,1910.8385714285716,966.506920261974,2843.29,19.8,0.5058024967223678,2823.49,-386.58333333333326,0.8186539029870701,60.0,27.018512172212592,1581.5714285714287
12434,85,2,806.14,176,0.011363636363636364,4.580340909090909,175.0,0.0,175.0,1.0,403.07,165.20842835642495,519.89,286.25,0.40987527813140384,233.64,233.64,1.8162096069868996,25.0,12.727922061357855,197.0
12435,80,2,7829.89,189,0.010582010582010581,41.42798941798942,188.0,0.0,188.0,1.0,3914.9450000000006,90.57330760218481,3978.9900000000002,3850.9000000000005,0.023135269487102577,128.0899999999997,-128.0899999999997,0.9678084136929221,18.0,1.4142135623730951,1027.5
12436,100,1,509.01,1,1.0,509.01,0.0,0.0,0.0,1.0,509.01,0.0,509.01,509.01,0.0,0.0,0.0,0.0,16.0,0.0,211.0
12437,2,18,4951.41,330,0.05454545454545454,15.004272727272728,18.941176470588236,19.356751368176734,79.0,0.04912375171822741,275.0783333333333,158.14167405693354,736.55,65.1,0.574896874430678,671.4499999999999,-0.2277777777777601,0.9991722957286423,11.055555555555555,7.764718261031923,162.33333333333334
12438,14,2,2906.85,126,0.015873015873015872,23.070238095238093,125.0,0.0,125.0,1.0,1453.425,796.704281430695,2016.78,890.0699999999999,0.5481564452453309,1126.71,1126.71,2.265866729583067,49.0,0.0,590.0
12441,367,1,173.55,1,1.0,173.55,0.0,0.0,0.0,1.0,173.55,0.0,173.55,173.55,0.0,0.0,0.0,0.0,11.0,0.0,121.0
12442,3,1,172.06,1,1.0,172.06,0.0,0.0,0.0,1.0,172.06,0.0,172.06,172.06,0.0,0.0,0.0,0.0,12.0,0.0,182.0
12444,21,5,5005.46,150,0.03333333333333333,33.369733333333336,37.25,9.03234926989282,49.0,0.09967755040197913,1001.092,506.5277346503349,1870.2,562.54,0.5059752097213192,1307.66,-520.905,0.6034629101691109,35.2,31.52300747073477,230.6
12445,22,1,133.4,1,1.0,133.4,0.0,0.0,0.0,1.0,133.4,0.0,133.4,133.4,0.0,0.0,0.0,0.0,4.0,0.0,62.0
12446,58,1,1002.31,1,1.0,1002.3100000000001,0.0,0.0,0.0,1.0,1002.3100000000001,0.0,1002.3100000000001,1002.3100000000001,0.0,0.0,0.0,0.0,57.0,0.0,351.0
12447,243,1,476.49,1,1.0,476.49,0.0,0.0,0.0,1.0,476.49,0.0,476.49,476.49,0.0,0.0,0.0,0.0,26.0,0.0,190.0
12448,44,1,449.45,1,1.0,449.45,0.0,0.0,0.0,1.0,449.45,0.0,449.45,449.45,0.0,0.0,0.0,0.0,22.0,0.0,243.0
12449,22,4,4067.29,165,0.024242424242424242,24.650242424242425,54.333333333333336,16.165807537309522,69.0,0.05825534265291749,1016.8225,253.78231845093808,1342.71,777.95,0.24958369671298392,564.76,396.7649999999999,1.4847820243389862,47.75,8.381527307120106,388.25
12450,156,2,197.88,18,0.1111111111111111,10.993333333333332,17.0,0.0,17.0,1.0,98.94,4.157787873376896,101.88,96.0,0.04202332598925507,5.8799999999999955,-5.8799999999999955,0.9422850412249706,4.0,2.8284271247461903,64.0
12451,11,5,9035.52,314,0.01592356687898089,28.775541401273887,77.75,63.53148825582476,152.0,0.01549631082481253,1807.104,1148.3161166812906,2919.5099999999998,262.5,0.6354455065570607,2657.0099999999998,-1411.3433333333332,0.4682022625735864,70.8,39.16248204595822,1315.0
12452,17,2,430.5700000000001,1,2.0,430.57,0.0,0.0,0.0,1.0,215.285,191.32188178564417,350.57,80.0,0.8886911851064596,270.57,-270.57,0.22819978891519527,11.0,14.142135623730951,92.5
12453,134,1,707.09,1,1.0,707.09,0.0,0.0,0.0,1.0,707.09,0.0,707.09,707.09,0.0,0.0,0.0,0.0,43.0,0.0,473.0
12454,56,1,3528.34,1,1.0,3528.34,0.0,0.0,0.0,1.0,3528.34,0.0,3528.34,3528.34,0.0,0.0,0.0,0.0,15.0,0.0,1006.0
12455,73,6,2466.86,224,0.026785714285714284,11.012767857142858,44.2,38.880586415330725,105.0,0.02507485696387815,411.1433333333334,632.4667106391188,1683.9,15.0,1.538311968994881,1668.9,-486.58000000000004,0.256486527784852,15.0,14.198591479439079,348.1666666666667
12456,44,3,3181.04,211,0.014218009478672985,15.07601895734597,104.5,26.16295090390226,123.0,0.036814851359037684,1060.3466666666666,229.723345425173,1325.23,915.64,0.21664928333988853,409.59000000000003,180.26499999999987,1.1917366008275099,41.666666666666664,3.0550504633038926,544.3333333333334
12457,66,7,2363.23,173,0.04046242774566474,13.660289017341041,28.166666666666668,58.478771076918726,147.0,0.016812721276752454,337.6042857142857,253.38797319901505,743.28,160.0,0.750547264715286,583.28,-31.755000000000052,0.91073787772312,8.857142857142858,13.533028380331473,120.42857142857143
12458,71,2,947.4,214,0.009345794392523364,4.427102803738318,213.0,0.0,213.0,1.0,473.70000000000005,44.94370701221694,505.48,441.92,0.09487799664812525,63.56,63.56,1.1438269370021723,19.0,0.0,253.0
12461,94,2,826.88,61,0.03278688524590164,13.555409836065573,60.0,0.0,60.0,1.0,413.44,301.8497427529134,626.88,200.0,0.730093224537813,426.88,-426.88,0.31904032669729454,17.5,23.33452377915607,143.5
12462,19,2,1189.59,285,0.007017543859649123,4.174,284.0,0.0,284.0,1.0,594.7950000000001,236.61914218845442,762.11,427.48,0.3978162933253548,334.63,-334.63,0.5609164031439031,31.0,12.727922061357855,268.0
12463,53,4,1344.78,189,0.021164021164021163,7.115238095238095,62.0,51.11751167652823,121.0,0.01918740875824205,336.195,27.298125088242475,358.99,297.38,0.08119729647449389,61.610000000000014,24.439999999999998,1.0754379195925612,20.75,2.2173557826083456,194.0
12464,10,8,1212.05,300,0.02666666666666667,4.040166666666667,42.285714285714285,33.10445229730832,84.0,0.029321684784215832,151.50625,82.31924110046899,281.9,34.0,0.5433389124242003,247.89999999999998,30.587500000000006,1.224557217582821,3.625,1.407885953173359,14.0
12465,17,2,742.19,153,0.013071895424836602,4.850915032679739,152.0,0.0,152.0,1.0,371.095,98.77574626394885,440.94,301.25,0.2661737459786546,139.69,-139.69,0.6831995282804917,23.5,3.5355339059327378,239.5
12468,188,2,729.54,129,0.015503875968992248,5.655348837209303,128.0,0.0,128.0,1.0,364.77000000000004,203.9013114229529,508.95000000000005,220.59,0.5589859676589436,288.36,288.36,2.3072215422276625,19.0,9.899494936611665,183.0
12471,2,30,19788.65,363,0.08264462809917356,54.5141873278237,12.172413793103448,14.616695360143192,52.0,0.06403403389376425,659.6216666666667,615.7383696415635,2238.51,29.700000000000003,0.9334720200340552,2208.8100000000004,101.702,1.1670612688302984,15.3,11.974541960860707,273.3333333333333
12472,32,7,6572.11,337,0.020771513353115726,19.501810089020772,55.666666666666664,26.867576494106544,88.0,0.035883995876407865,938.8728571428572,494.6683528289193,1631.3,268.08,0.5268746977458434,1363.22,-135.46249999999998,0.8667075018695636,48.42857142857143,25.48108542204814,592.5714285714286
12473,29,5,3928.05,163,0.03067484662576687,24.09846625766871,40.25,34.7598906787694,77.0,0.027964291305669416,785.61,618.2356287856596,1697.98,40.46,0.7869497954273235,1657.52,329.5583333333334,1.5605925295910412,33.0,40.04372610035185,482.8
12474,17,18,7324.09,313,0.05750798722044728,23.39964856230032,17.823529411764707,14.946719097002722,50.0,0.06270882392278145,406.8938888888889,253.4899585234536,806.47,7.800000000000001,0.6229878733634028,798.6700000000001,114.47888888888883,1.327405787936661,23.444444444444443,14.983215009674785,268.5
12475,54,1,723.38,1,1.0,723.38,0.0,0.0,0.0,1.0,723.38,0.0,723.38,723.38,0.0,0.0,0.0,0.0,36.0,0.0,535.0
12476,16,11,6816.42,346,0.031791907514450865,19.70063583815029,34.1,26.218949889980973,77.0,0.03673911021703634,619.6745454545454,527.3353669983389,1750.46,12.45,0.8509876206251564,1738.01,239.5333333333333,1.489823183782531,21.09090909090909,18.796034398002924,218.9090909090909
12477,23,6,13219.74,279,0.021505376344086023,47.38258064516129,55.4,50.122849081032896,138.0,0.01956072515471385,2203.29,1132.6246460323912,4257.0599999999995,1059.24,0.5140606302540253,3197.8199999999997,-1482.7733333333329,0.49645631721875527,50.0,23.143033509028154,608.8333333333334
12478,4,1,680.99,1,1.0,680.99,0.0,0.0,0.0,1.0,680.99,0.0,680.99,680.99,0.0,0.0,0.0,0.0,36.0,0.0,236.0
12479,11,1,527.2,1,1.0,527.2,0.0,0.0,0.0,1.0,527.2,0.0,527.2,527.2,0.0,0.0,0.0,0.0,31.0,0.0,385.0
12480,28,4,3281.63,308,0.012987012987012988,10.654642857142857,102.33333333333333,30.072135496724094,124.0,0.03218317582663184,820.4075,239.10279761014914,1136.6799999999998,557.6800000000001,0.2914439441498879,578.9999999999998,53.54499999999996,1.067468042614048,38.5,3.1091263510296048,426.75
12481,23,10,5579.82,343,0.029154518950437316,16.267696793002916,37.666666666666664,38.40572873934304,113.0,0.025377020854371126,557.9820000000001,391.41224453679695,1307.76,134.82,0.7014782637016909,1172.94,225.25600000000003,1.5057908989253495,21.6,13.631662489301231,329.4
12483,17,8,2484.98,323,0.02476780185758514,7.69343653250774,45.285714285714285,40.16928464102178,112.0,0.02428995326782003,310.6225,175.47566658738106,547.56,8.5,0.5649161493046416,539.06,123.91499999999999,1.4983210343232862,9.375,5.655275665884277,138.75
12484,33,6,4527.32,304,0.019736842105263157,14.892499999999998,60.2,64.65833279632254,159.0,0.015230359307204478,754.5533333333333,507.57961758394777,1241.99,140.0,0.6726888546653841,1101.99,-836.6599999999999,0.2866639194009066,55.5,48.08222124652729,364.5
12488,10,3,1298.66,66,0.045454545454545456,19.67666666666667,32.5,4.949747468305833,36.0,0.1680743603534397,432.8866666666667,189.83366570061628,553.39,214.06,0.4385297130132974,339.33,-180.755,0.673367787636206,18.333333333333332,10.263202878893768,176.33333333333334
12489,336,1,334.93,1,1.0,334.93,0.0,0.0,0.0,1.0,334.93,0.0,334.93,334.93,0.0,0.0,0.0,0.0,15.0,0.0,105.0
12490,5,10,5417.93,325,0.03076923076923077,16.670553846153847,35.666666666666664,34.590461112855955,115.0,0.028097416238273488,541.793,233.69165601278962,1035.82,331.5,0.43133015009937303,704.3199999999999,76.8780000000001,1.1527314772506032,24.5,10.146154170149616,306.4
12491,39,1,460.4,1,1.0,460.40000000000003,0.0,0.0,0.0,1.0,460.40000000000003,0.0,460.40000000000003,460.40000000000003,0.0,0.0,0.0,0.0,25.0,0.0,260.0
12492,63,2,263.21000000000004,43,0.046511627906976744,6.121162790697675,42.0,0.0,42.0,1.0,131.60500000000002,7.375123727775666,136.82,126.39000000000001,0.05603984444189556,10.429999999999978,10.429999999999978,1.0825223514518552,10.0,1.4142135623730951,96.0
12493,166,2,433.74,32,0.0625,13.554375,31.0,0.0,31.0,1.0,216.87,22.10415797989147,232.5,201.24,0.10192353935487374,31.25999999999999,-31.25999999999999,0.8655483870967743,11.0,1.4142135623730951,103.5
