CustomerID,Recency,Frequency,Monetary,Spending_Mean,Spending_Std,Spending_CV,Interval_Mean,Interval_Std,Interval_CV,Behavioural_Entropy,Average_Basket_Value,KMeans_Cluster,Hierarchical_Cluster,GMM_Cluster
12434,85,2,806.14,16.122799999999998,8.336415331029793,0.5170575415579052,3.571428571428572,25.000000000000004,7.000000000000001,1.9632258767422408,16.122799999999998,2,1,2
12435,80,2,7829.89,217.49694444444447,118.22086735838243,0.5435518538449158,5.371428571428571,31.777799977792228,5.916079783099617,2.350143311678954,217.49694444444447,2,1,2
12436,100,1,509.01,31.813125,18.84557161731459,0.5923835403568367,0.0,0.0,0.0,1.803719377768875,31.813125,0,0,0
12437,2,18,4951.41,24.88145728643216,18.24771643072901,0.7333861606522332,1.6262626262626263,7.663726755863976,4.7124779430467925,2.23951395940744,24.88145728643216,3,1,3
12438,14,2,2906.85,29.66173469387755,40.54791789245686,1.3670110096705277,1.288659793814433,12.69182706417024,9.848857801796104,2.049607637878028,29.66173469387755,3,2,2
12441,367,1,173.55,15.77727272727273,4.004083143265363,0.2537880413478477,0.0,0.0,0.0,1.594166699118017,15.77727272727273,1,3,1
12442,3,1,172.06,14.338333333333331,8.012192791822558,0.5587952661970865,0.0,0.0,0.0,1.4451858789480825,14.338333333333331,0,0,0
12444,21,5,5005.46,28.44011363636364,36.38456452930298,1.279339632552717,0.8514285714285714,5.707495144195748,6.703433894189637,1.9350737872515564,28.44011363636364,3,1,2
12445,22,1,133.4,33.35,16.22621335986927,0.4865431292314623,0.0,0.0,0.0,1.039720770839918,33.35,0,3,0
12446,58,1,1002.31,17.584385964912283,6.119333243775087,0.3479981192397361,0.0,0.0,0.0,1.9897235719939448,17.584385964912283,2,0,0
12447,243,1,476.49,18.326538461538465,7.176101973805942,0.3915688709499769,0.0,0.0,0.0,1.7778064222841694,18.326538461538465,1,0,1
12448,44,1,449.45,20.42954545454545,19.12305152907218,0.9360488010670552,0.0,0.0,0.0,1.7510841931826246,20.42954545454545,0,0,0
12449,22,4,4067.29,21.294712041884814,17.994325824835112,0.845013813262272,0.8578947368421053,6.991742354583888,8.149883726202077,1.9338443167982693,21.294712041884814,3,1,2
12450,156,2,197.88,24.735,18.193495698031363,0.735536514980043,2.4285714285714284,6.425396041156863,2.6457513110645907,1.3862943611198906,24.735,0,0,2
12451,11,5,9035.52,25.52406779661017,21.13557905096885,0.8280646807314879,0.8810198300283286,10.11510498991444,11.481132030353043,2.558262298097387,25.52406779661017,3,1,3
12452,17,2,430.5700000000001,19.57136363636364,16.023037669155816,0.8186980716757505,0.0,0.0,0.0,1.936977902924339,19.57136363636364,0,0,3
12453,134,1,707.09,16.443953488372095,5.037722056802528,0.3063571093389931,0.0,0.0,0.0,1.8106035618046743,16.443953488372095,0,0,1
12454,56,1,3528.34,235.22266666666667,104.4952025875328,0.4442395117287427,0.0,0.0,0.0,1.8594288151492289,235.22266666666667,2,0,0
12455,73,6,2466.86,27.40955555555556,23.52303771138064,0.8582057328037496,2.4831460674157304,13.171174068906002,5.30422847118839,2.405340091457205,27.40955555555556,3,1,2
12456,44,3,3181.04,25.44832,34.23872034030968,1.3454216364895473,1.685483870967742,13.42632224521138,7.9658562603168,2.1162995862254546,25.44832,3,1,2
12457,66,7,2363.23,38.11661290322581,46.29048069629005,1.2144437076247268,2.7704918032786887,18.881554881791345,6.815235785735337,2.182248929268185,38.11661290322581,3,1,2
12458,71,2,947.4,24.931578947368426,18.02832329094384,0.7231119749375827,5.756756756756757,35.01698429604111,6.08276253029822,2.240656133347241,24.931578947368426,2,1,2
12461,94,2,826.88,23.62514285714286,32.83688746905623,1.3899127580990809,1.7647058823529411,10.28991510855053,5.8309518948453,1.7367638401293544,23.62514285714286,3,2,2
12462,19,2,1189.59,19.186935483870965,21.327398878292733,1.1115583776377993,4.655737704918033,36.36247390094245,7.810249675906653,1.8663495588744012,19.186935483870965,3,1,3
12463,53,4,1344.78,16.202168674698793,7.328468719731287,0.4523140615845691,2.268292682926829,14.201416013981424,6.260839317991811,1.80092671515446,16.202168674698793,2,1,3
12464,10,8,1212.05,41.79482758620689,26.566101335118464,0.635631317782629,10.571428571428571,24.314952831887855,2.3000631057191216,1.7356593352192315,41.79482758620689,2,1,3
12465,17,2,742.19,15.791276595744682,6.353031668294546,0.4023127344882626,3.3043478260869565,22.41117733554436,6.782329983125267,1.6522419950277163,15.791276595744682,2,0,3
12468,188,2,729.54,19.198421052631577,11.894366717135764,0.6195492162885641,3.45945945945946,21.04307037508573,6.0827625302982185,1.9862665178647387,19.198421052631577,2,0,2
12471,2,30,19788.65,43.11252723311547,76.27398097613951,1.7691837122819412,0.7707423580786026,4.679422795297678,6.071319094182257,2.3836053256171583,43.11252723311547,3,1,3
12472,32,7,6572.11,19.386755162241887,15.530018825041692,0.801063339123833,0.9881656804733728,8.056173824132316,8.152654947774618,1.990668434052807,19.386755162241887,3,1,3
12473,29,5,3928.05,23.521257485029945,53.39361390878624,2.2700152805507314,0.9698795180722892,7.765053570651855,8.006204302659677,2.271886091392901,23.521257485029945,3,1,3
12474,17,18,7324.09,17.355663507109004,10.205039596648508,0.5879947829403612,0.7197149643705463,4.566160825076794,6.344401674446636,2.0776657176275406,17.355663507109004,3,1,3
12475,54,1,723.38,20.093888888888888,10.97910594272536,0.5463902982362147,0.0,0.0,0.0,2.2225833998980606,20.093888888888888,2,0,0
12476,16,11,6816.42,29.255021459227468,26.005650763997817,0.8889294714837834,1.4698275862068966,8.657451509353749,5.890113636862374,2.384618613615671,29.255021459227468,3,1,3
12477,23,6,13219.74,44.0658,48.76364839072834,1.1066098514205651,0.9264214046822744,9.184605823362649,9.91406910175246,2.40932303766877,44.0658,3,1,3
12478,4,1,680.99,18.91638888888889,20.81287556885028,1.1002562746569111,0.0,0.0,0.0,1.7038259922969492,18.91638888888889,0,0,0
12479,11,1,527.2,17.006451612903227,9.067401152254927,0.5331741952198459,0.0,0.0,0.0,1.6636161472336266,17.006451612903227,0,0,0
12480,28,4,3281.63,21.309285714285718,28.908123428200177,1.356597485988008,2.0065359477124183,14.646940012753042,7.299615055215685,2.0574988533198253,21.309285714285718,3,1,2
12481,23,10,5579.82,25.8325,20.64966871179722,0.7993678007083023,1.5767441860465117,10.597672932919377,6.721237995804323,2.303629703053772,25.8325,3,1,3
12483,17,8,2484.98,33.133066666666664,31.40725948847776,0.9479128450272566,4.283783783783784,17.625884040994446,4.114559681493971,2.418613463924359,33.133066666666664,3,1,3
12484,33,6,4527.32,13.199183673469388,17.203992972140608,1.3034134078095272,0.8801169590643275,10.069856413942762,11.441497985277158,2.296007855100421,13.199183673469388,3,1,3
12488,10,3,1298.66,23.612,16.826931830099472,0.7126432250592695,1.2037037037037035,6.232536748840427,5.177799760575124,2.155470069238091,23.612,2,1,3
12489,336,1,334.93,22.328666666666667,8.673208227200645,0.3884337724539745,0.0,0.0,0.0,1.5124035237566442,22.328666666666667,1,0,1
12490,5,10,5417.93,22.114,17.133910877765565,0.7747992619049274,1.3155737704918034,9.206971061665069,6.998445292979056,2.263159507641075,22.114,3,1,3
12491,39,1,460.4,17.70769230769231,9.36749371291694,0.5290070298345796,0.0,0.0,0.0,2.054119627853983,17.70769230769231,0,0,0
12492,63,2,263.21000000000004,13.160500000000004,5.372805280200221,0.408252367326486,2.210526315789474,9.635460822563592,4.358898943540672,1.773674807164117,13.160500000000004,2,0,2
12493,166,2,433.74,19.715454545454545,5.7762227955256185,0.2929794381462711,1.4761904761904765,6.764754597315765,4.582575694955841,1.38635042016015,19.715454545454545,1,0,2
12494,16,7,1246.1,16.18311688311688,7.523139437715911,0.4648758018651193,4.552631578947368,19.48633349253923,4.280235102407461,2.12131501012426,16.18311688311688,2,1,3
12497,82,1,1043.1,74.50714285714285,44.84968852109857,0.6019515284204583,0.0,0.0,0.0,1.569152946203119,74.50714285714285,0,0,0
12498,21,3,403.7000000000001,17.55217391304348,6.960856110175046,0.3965808534407383,1.6363636363636365,7.675225788801976,4.69041575982343,1.7037000162210374,17.55217391304348,2,0,3
12500,23,11,4257.82,69.80032786885245,96.51899053152204,1.3827870653110854,5.116666666666666,16.59088136998057,3.2425175315922936,2.409318753969361,69.80032786885245,3,1,3
12501,337,1,2169.39,14.5596644295302,11.642558487285982,0.7996446994803199,0.0,0.0,0.0,2.3230970782628897,14.5596644295302,1,0,1
12502,96,5,3723.87,25.332448979591835,29.728509806771054,1.1735347747357845,1.4589041095890412,9.466548518848205,6.488807904938206,2.023831296040772,25.332448979591835,3,1,2
12504,18,2,482.05,53.5611111111111,46.54486261781327,0.8690047994198101,1.5,4.242640687119285,2.82842712474619,1.310783678099714,53.5611111111111,0,0,2
12506,233,1,73.5,3.1956521739130435,2.086586656124731,0.6529454842295077,0.0,0.0,0.0,0.0,3.1956521739130435,1,3,1
12507,134,3,1304.81,62.13380952380952,54.5300895356124,0.877623470273726,8.2,32.07327137730271,3.911374558207648,2.045576462153323,62.13380952380952,2,1,2
12508,26,2,397.88,5.851176470588236,4.4301640849001975,0.7571407403569252,0.0298507462686567,0.2443388887126104,8.18535277187245,1.9040986329872995,5.851176470588236,2,1,3
12509,284,1,176.5,25.214285714285715,18.9161684431977,0.7502163121948097,0.0,0.0,0.0,0.7963116401738131,25.214285714285715,1,3,1
12510,143,2,982.57,29.774848484848484,32.124828805109225,1.0789250135548658,5.6875,32.17335854398791,5.65685424949238,1.9253090510550808,29.774848484848484,2,2,2
12512,66,2,132.18,4.263870967741935,2.920629700845755,0.6849714081269361,0.0,0.0,0.0,0.9829903636138076,4.263870967741935,0,3,2
12513,113,1,612.29,17.494,9.986948600695868,0.5708785069564347,0.0,0.0,0.0,1.836172038305871,17.494,0,0,1
12514,267,1,1017.68,19.95450980392157,10.635650297696989,0.5329948168211484,0.0,0.0,0.0,1.7083792216633389,19.95450980392157,1,0,1
12515,353,1,383.7,23.98125,22.111873695671598,0.9220484209818752,0.0,0.0,0.0,1.64622455382987,23.98125,1,0,1
12516,78,2,1312.06,50.46384615384615,32.54597290933833,0.6449364325128399,4.08,20.4,5.0,1.9768977812900013,50.46384615384615,2,1,2
12517,28,5,2481.6,8.894623655913978,8.363324253769132,0.9402673544493826,0.5755395683453237,5.573892750469419,9.684638653940617,2.1253521329992395,8.894623655913978,3,1,3
12518,1,5,2056.89,16.58782258064516,8.975297314683546,0.5410774844647793,0.8780487804878049,4.914991062569896,5.597628710149047,2.002588270509406,16.58782258064516,2,1,3
12519,64,1,330.84000000000003,19.46117647058824,11.00820709877007,0.5656496212038785,0.0,0.0,0.0,1.5992212565872683,19.46117647058824,0,0,0
12520,79,5,2634.26,17.330657894736845,11.726679982218656,0.6766436712007301,1.2781456953642385,8.469678420024653,6.626535965926023,1.9002901383591813,17.330657894736845,2,1,2
12521,143,1,599.68,15.781052631578946,8.921051867890215,0.5653014457374403,0.0,0.0,0.0,1.7601694191782522,15.781052631578946,0,0,1
12522,39,2,192.72,16.06,4.292248827829067,0.2672633143106518,1.0909090909090908,3.618136134933164,3.3166247903554003,2.138333059508028,16.06,2,0,2
12523,19,11,1789.77,16.884622641509434,5.421290511365846,0.3210785711039852,2.933333333333333,13.04744792807764,4.44799361184465,2.141763522920324,16.884622641509434,2,1,3
12524,9,8,4485.72,31.15083333333333,33.07600885140862,1.061801734081227,2.244755244755245,11.591775121517932,5.163937203666867,2.654554009270199,31.15083333333333,3,1,3
12526,1,3,1316.66,18.54450704225352,8.519842518452757,0.4594267455608477,1.3285714285714283,7.880854490144074,5.931825960323497,1.9044201482746173,18.54450704225352,2,1,3
12527,82,3,348.71000000000004,19.37277777777778,13.665484131048844,0.7053962156487601,14.294117647058824,51.71770091791876,3.618110763805016,1.7249347863977138,19.37277777777778,2,0,2
12528,9,6,1933.48,21.01608695652174,12.022408286335333,0.572057410649632,3.318681318681319,16.0082472639568,4.823677155695592,2.284510727203524,21.01608695652174,2,1,3
12530,60,4,1662.28,25.186060606060607,19.07785642520893,0.7574767933583929,4.246153846153846,19.93272338488801,4.694300797165655,2.234912453298563,25.186060606060607,2,1,2
12531,15,1,125.22,7.365882352941177,6.801954736345584,0.9234405887068752,0.0,0.0,0.0,1.5176745294625686,7.365882352941177,0,0,0
12532,30,1,349.83000000000004,21.864375000000003,9.539831562978458,0.4363185118704951,0.0,0.0,0.0,1.2996509635498974,21.864375000000003,0,0,0
12534,131,1,1089.18,17.28857142857143,13.107948691309758,0.758185761354886,0.0,0.0,0.0,2.019322759996749,17.28857142857143,2,0,1
12535,92,2,716.35,21.069117647058825,8.924090775398799,0.4235626249229555,2.8484848484848486,16.3632996598356,5.7445626465380295,1.8173819862890284,21.069117647058825,2,1,2
12536,43,3,12601.830000000002,48.2828735632184,362.18342853366886,7.501281547782153,0.0576923076923076,0.9302605094190636,16.1245154965971,2.190590834538163,48.2828735632184,3,1,2
12538,29,1,363.95,17.33095238095238,7.189807997966221,0.4148536006519869,0.0,0.0,0.0,1.690589797897894,17.33095238095238,0,0,0
12539,22,4,5568.35,20.396886446886448,17.993077023812585,0.8821482176050061,1.1397058823529411,14.876203932980047,13.05266925732443,1.981888668157188,20.396886446886448,3,1,3
12540,20,17,13400.24,28.03397489539749,29.064644578260108,1.0367650212539723,0.70020964360587,4.395884720618322,6.277955124954909,2.167912687654819,28.03397489539749,3,1,3
12541,30,3,981.18,18.868846153846157,12.460669363861442,0.6603832191043386,4.901960784313726,24.76792676181096,5.052657059409436,2.000678515257321,18.868846153846157,2,1,3
12544,36,1,372.7,19.61578947368421,10.29388292778746,0.5247753571987168,0.0,0.0,0.0,1.3066469989453455,19.61578947368421,0,0,0
12545,75,2,1000.39,20.0078,14.49607340078051,0.7245211068073707,3.755102040816327,26.28571428571429,7.0,1.7717485028917932,20.0078,2,1,2
12546,47,2,1161.5,16.833333333333332,10.423762822155396,0.6192334349795285,0.4558823529411764,3.759302188063161,8.246211251235321,1.562767165882862,16.833333333333332,2,1,3
12547,198,2,207.8,25.975,4.709185552877331,0.1812968451540839,11.714285714285714,30.99308678675663,2.6457513110645907,0.9002560512685369,25.975,1,3,2
12548,166,1,95.2,19.04,5.1154667431232514,0.2686694718026918,0.0,0.0,0.0,0.5004024235381879,19.04,0,3,1
12550,79,1,964.83,16.92684210526316,17.690194838414094,1.0450971733772825,0.0,0.0,0.0,2.070777967397963,16.92684210526316,2,2,0
12551,358,1,168.0,16.8,3.1989581637360205,0.1904141764128583,0.0,0.0,0.0,0.0,16.8,1,3,1
12552,39,2,437.82,21.891,23.76251224978228,1.0854923141831017,0.0,0.0,0.0,1.7771358806162143,21.891,0,0,2
12553,8,10,3692.28,19.33130890052356,11.880807825798376,0.6145888975720937,1.668421052631579,8.15916744323526,4.890352726229335,2.20584143704011,19.33130890052356,3,1,3
12556,50,2,599.56,5.038319327731092,3.861140237166213,0.7663548072299343,0.847457627118644,9.205746178983231,10.862780491200215,1.6810117165176883,5.038319327731092,2,1,3
12557,16,5,11990.96,363.36242424242425,446.19750586925,1.2279682105257002,11.03125,32.57694056309789,2.953150419317656,2.2174650610676943,363.36242424242425,3,1,2
12558,8,1,269.96,24.54181818181818,22.013082391242627,0.8969621658900168,0.0,0.0,0.0,1.4681399390162089,24.54181818181818,0,0,0
12559,311,2,561.71,26.74809523809524,24.54008101434216,0.917451534245759,0.4,1.7888543819998317,4.472135954999579,2.086673901075005,26.74809523809524,1,0,2
12560,5,3,2134.01,20.323904761904764,17.180256921113195,0.8453226445597187,1.3076923076923077,10.774905151815483,8.23963335138831,2.0199193269029028,20.323904761904764,3,1,3
12561,303,1,238.85,14.928125,4.683017857108812,0.3137043571854343,0.0,0.0,0.0,1.6674619334292948,14.928125,1,0,1
12562,8,7,3781.74,22.510357142857146,19.08493113110108,0.8478288909404085,1.125748502994012,6.309468540350244,5.604687479991973,1.979257180583152,22.510357142857146,3,1,3
12564,261,1,456.9,21.75714285714286,8.372563611497462,0.3848190760373094,0.0,0.0,0.0,1.794404993585193,21.75714285714286,1,0,1
12565,289,1,145.92000000000002,16.213333333333335,4.985759721446673,0.3075098512405431,0.0,0.0,0.0,0.936888307539016,16.213333333333335,1,3,1
12566,86,1,351.65,18.507894736842104,9.859135965605915,0.5326989431153488,0.0,0.0,0.0,2.0041506270010965,18.507894736842104,0,0,0
12567,23,10,9401.28,21.07910313901345,17.3024339679799,0.820833498174614,0.7707865168539326,7.569292549195945,9.820219196478703,2.22053289046752,21.07910313901345,3,1,3
